start_time,end_time,pod,SampleCount,threadCount1,threadCount2,threadCount3,threadCount4
1497773207606,1497773267606,na44,16932,12857,414,43,3618
1497773267606,1497773327606,na44,18341,13676,378,24,4263
1497773327607,1497773387607,na44,19069,15267,384,27,3391
1497773387607,1497773447607,na44,20785,16437,438,56,3854
1497773447607,1497773507607,na44,20318,15969,394,76,3879
1497773507608,1497773567608,na44,19883,15244,355,38,4246
1497773567608,1497773627608,na44,17824,13742,375,40,3667
1497773627608,1497773687608,na44,19849,15146,340,85,4278
1497773687609,1497773747609,na44,21854,17168,371,58,4257
1497773747609,1497773807609,na44,22722,17538,356,93,4735
1497773807609,1497773867609,na44,20595,16152,440,7,3996
1497773867610,1497773927610,na44,18924,14346,426,34,4118
1497773927610,1497773987610,na44,16602,13020,358,44,3180
1497773987611,1497774047611,na44,18034,13228,434,38,4334
1497774047611,1497774107611,na44,15606,11935,334,50,3287
1497774107611,1497774167611,na44,16772,12280,335,52,4105
1497774167612,1497774227612,na44,15591,11965,330,75,3221
1497774227612,1497774287612,na44,16761,12470,292,22,3977
1497774287612,1497774347612,na44,16845,12934,353,17,3541
1497774347613,1497774407613,na44,17879,13380,331,69,4099
1497774407613,1497774467613,na44,16398,12658,372,53,3315
1497774467613,1497774527613,na44,18844,13719,531,107,4487
1497774527614,1497774587614,na44,17709,13288,591,11,3819
1497774587614,1497774647614,na44,19566,14471,497,65,4533
1497774647615,1497774707615,na44,17591,13196,482,58,3855
1497774707615,1497774767615,na44,17654,13006,463,8,4177
1497774767616,1497774827616,na44,15926,12125,533,14,3254
1497774827616,1497774887616,na44,17212,12586,460,59,4107
1497774887617,1497774947617,na44,15823,12175,399,46,3203
1497774947617,1497775007617,na44,16073,11719,306,111,3937
1497775007617,1497775067617,na44,15275,11622,385,54,3214
1497775067618,1497775127618,na44,16385,11855,363,75,4092
1497775127618,1497775187618,na44,16205,12529,374,42,3260
1497775187618,1497775247618,na44,17469,12913,439,121,3996
1497775247619,1497775307619,na44,15296,11987,553,18,2738
1497775307619,1497775367619,na44,16849,12431,573,80,3765
1497775367620,1497775427620,na44,15351,11968,414,76,2893
1497775427620,1497775487620,na44,16767,12690,406,24,3647
1497775487620,1497775547620,na44,16660,12992,521,115,3032
1497775547621,1497775607621,na44,17109,12580,524,119,3886
1497775607621,1497775667621,na44,15094,11608,466,51,2969
1497775667621,1497775727621,na44,16934,12566,442,87,3839
1497775727622,1497775787622,na44,15359,11989,491,32,2847
1497775787622,1497775847622,na44,17759,13025,486,31,4217
1497775847623,1497775907623,na44,15613,12030,431,1,3151
1497775907623,1497775967623,na44,17400,12884,418,10,4088
1497775967623,1497776027623,na44,15826,11976,375,118,3357
1497776027624,1497776087624,na44,18335,13652,406,47,4230
1497776087624,1497776147624,na44,17066,13044,456,38,3528
1497776147624,1497776207624,na44,17903,13103,417,22,4361
1497776207625,1497776267625,na44,16555,12347,416,14,3778
1497776267625,1497776327625,na44,17357,12733,418,71,4135
1497776327658,1497776387658,na44,17718,13267,428,57,3966
1497776387659,1497776447659,na44,22744,16437,488,42,5777
1497776447659,1497776507659,na44,22979,17129,409,13,5428
1497776507660,1497776567660,na44,22989,17033,494,76,5386
1497776567660,1497776627660,na44,22679,17355,415,8,4901
1497776627660,1497776687660,na44,22472,17789,377,0,4306
1497776687661,1497776747661,na44,22467,17962,384,80,4041
1497776747661,1497776807661,na44,22137,17638,425,67,4007
1497776807661,1497776867661,na44,21067,17510,353,10,3194
1497776867662,1497776927662,na44,21375,17644,348,27,3356
1497776927662,1497776987662,na44,21969,17727,333,75,3834
1497776987662,1497777047662,na44,22170,17447,440,62,4221
1497777047663,1497777107663,na44,20022,15878,375,30,3739
1497777107663,1497777167663,na44,19843,15552,358,17,3916
1497777167663,1497777227663,na44,18851,14058,406,70,4317
1497777227664,1497777287664,na44,18346,13545,384,34,4383
1497777287664,1497777347664,na44,17415,13223,372,68,3752
1497777347664,1497777407664,na44,17997,13175,427,65,4330
1497777407665,1497777467665,na44,16733,12454,398,58,3823
1497777467665,1497777527665,na44,17636,12634,401,89,4512
1497777527665,1497777587665,na44,16451,12488,447,52,3464
1497777587666,1497777647666,na44,18651,13659,603,42,4347
1497777647666,1497777707666,na44,16067,12076,626,74,3291
1497777707667,1497777767667,na44,17218,12294,667,19,4238
1497777767667,1497777827667,na44,15996,11817,673,83,3423
1497777827667,1497777887667,na44,17454,12667,633,22,4132
1497777887668,1497777947668,na44,16147,11915,589,84,3559
1497777947668,1497778007668,na44,16502,11899,601,26,3976
1497778007668,1497778067668,na44,15236,11494,586,4,3152
1497778067669,1497778127669,na44,16992,12236,733,116,3907
1497778127669,1497778187669,na44,15571,12044,601,26,2900
1497778187669,1497778247669,na44,17461,12815,491,58,4097
1497778247670,1497778307670,na44,16317,12284,499,5,3529
1497778307670,1497778367670,na44,16544,12161,405,73,3905
1497778367670,1497778427670,na44,15561,11606,554,83,3318
1497778427671,1497778487671,na44,16949,12128,653,58,4110
1497778487671,1497778547671,na44,15823,11821,635,154,3213
1497778547671,1497778607671,na44,16356,11757,581,44,3974
1497778607672,1497778667672,na44,15354,11479,530,57,3288
1497778667672,1497778727672,na44,16448,11744,571,100,4033
1497778727673,1497778787673,na44,15886,11979,602,67,3238
1497778787673,1497778847673,na44,17031,12582,655,61,3733
1497778847673,1497778907673,na44,15968,11988,669,52,3259
1497778907674,1497778967674,na44,17227,12174,719,33,4301
1497778967674,1497779027674,na44,16056,12073,603,110,3270
1497779027674,1497779087674,na44,17892,12895,676,66,4255
1497779087675,1497779147675,na44,16943,12742,582,6,3613
1497779147675,1497779207675,na44,17099,12565,654,61,3819
1497779207675,1497779267675,na44,15739,11605,639,156,3339
1497779267676,1497779327676,na44,17169,12377,664,142,3986
1497779327676,1497779387676,na44,15650,11798,650,46,3156
1497779387677,1497779447677,na44,18199,13354,686,59,4100
1497779447677,1497779507677,na44,16121,12418,648,33,3022
1497779507677,1497779567677,na44,16799,12398,673,1,3727
1497779567678,1497779627678,na44,15134,11439,696,54,2945
1497779627678,1497779687678,na44,17281,12503,714,60,4004
1497779687678,1497779747678,na44,16474,12330,637,125,3382
1497779747679,1497779807679,na44,17301,12321,692,55,4233
1497779807679,1497779867679,na44,16113,11880,696,146,3391
1497779867680,1497779927680,na44,16561,11844,667,40,4010
1497779927680,1497779987680,na44,16377,12283,728,77,3289
1497779987680,1497780047680,na44,27163,19891,769,6,6497
1497780047681,1497780107681,na44,22985,16563,805,48,5569
1497780107681,1497780167681,na44,19503,13801,832,35,4835
1497780167681,1497780227681,na44,15974,11674,628,36,3636
1497780227682,1497780287682,na44,20712,14658,700,84,5270
1497780287682,1497780347682,na44,17226,12938,677,44,3567
1497780347683,1497780407683,na44,19419,14045,573,85,4716
1497780407683,1497780467683,na44,16493,12284,511,36,3662
1497780467683,1497780527683,na44,17308,12320,514,23,4451
1497780527684,1497780587684,na44,16490,12792,526,91,3081
1497780587684,1497780647684,na44,18556,13696,576,96,4188
1497780647685,1497780707685,na44,15955,12080,524,14,3337
1497780707685,1497780767685,na44,17519,12908,522,38,4051
1497780767685,1497780827685,na44,15517,11449,721,79,3268
1497780827686,1497780887686,na44,17075,12317,687,34,4037
1497780887686,1497780947686,na44,15794,11881,617,59,3237
1497780947686,1497781007686,na44,17055,12078,604,9,4364
1497781007687,1497781067687,na44,15607,11468,698,151,3290
1497781067687,1497781127687,na44,16085,11726,686,68,3605
1497781127687,1497781187687,na44,15624,11950,697,15,2962
1497781187688,1497781247688,na44,17840,12865,754,51,4170
1497781247688,1497781307688,na44,15297,11574,695,28,3000
1497781307688,1497781367688,na44,16922,12229,652,28,4013
1497781367689,1497781427689,na44,15101,11308,602,45,3146
1497781427689,1497781487689,na44,16781,12220,661,4,3896
1497781487690,1497781547690,na44,15404,11505,623,82,3194
1497781547690,1497781607690,na44,15980,11442,578,29,3931
1497781607690,1497781667690,na44,20175,13494,1089,70,5522
1497781667691,1497781727691,na44,19995,13567,749,65,5614
1497781727691,1497781787691,na44,16917,12411,633,27,3846
1497781787691,1497781847691,na44,17879,12733,658,63,4425
1497781847692,1497781907692,na44,16558,12218,664,101,3575
1497781907692,1497781967692,na44,16823,11978,664,75,4106
1497781967692,1497782027692,na44,15701,11594,683,63,3361
1497782027693,1497782087693,na44,16850,12188,566,129,3967
1497782087693,1497782147693,na44,15921,12152,541,49,3179
1497782147694,1497782207694,na44,16711,11822,509,107,4273
1497782207694,1497782267694,na44,16100,11924,520,124,3532
1497782267694,1497782327694,na44,17570,12243,672,53,4602
1497782327695,1497782387695,na44,17147,12560,726,49,3812
1497782387695,1497782447695,na44,17776,12646,686,79,4365
1497782447695,1497782507695,na44,15412,11353,565,55,3439
1497782507696,1497782567696,na44,16713,11792,543,91,4287
1497782567696,1497782627696,na44,15020,11006,587,94,3333
1497782627696,1497782687696,na44,16641,11937,528,66,4110
1497782687697,1497782747697,na44,16261,12010,717,44,3490
1497782747697,1497782807697,na44,16413,11505,711,12,4185
1497782807697,1497782867697,na44,15757,11499,694,55,3509
1497782867698,1497782927698,na44,15269,11199,607,48,3415
1497782927698,1497782987698,na44,15734,11643,687,105,3299
1497782987699,1497783047699,na44,16932,12188,757,36,3951
1497783047699,1497783107699,na44,14804,11228,690,11,2875
1497783107699,1497783167699,na44,15743,11381,615,6,3741
1497783167700,1497783227700,na44,14462,10997,582,42,2841
1497783227700,1497783287700,na44,16567,12102,600,40,3825
1497783287700,1497783347700,na44,15922,11701,702,163,3356
1497783347701,1497783407701,na44,16103,11566,625,46,3866
1497783407738,1497783467738,na44,14940,11181,689,56,3014
1497783467738,1497783527738,na44,16012,11504,661,41,3806
1497783527738,1497783587738,na44,15941,11916,739,72,3214
1497783587739,1497783647739,na44,21638,15154,770,105,5609
1497783647739,1497783707739,na44,19336,14154,718,127,4337
1497783707740,1497783767740,na44,18157,12956,582,41,4578
1497783767740,1497783827740,na44,15462,11656,418,24,3364
1497783827740,1497783887740,na44,17101,12684,360,99,3958
1497783887741,1497783947741,na44,16063,12062,484,29,3488
1497783947741,1497784007741,na44,16856,12120,470,111,4155
1497784007741,1497784067741,na44,16266,11795,544,72,3855
1497784067741,1497784127741,na44,18519,13075,520,42,4882
1497784127742,1497784187742,na44,17005,12548,459,53,3945
1497784187742,1497784247742,na44,18226,12919,486,36,4785
1497784247743,1497784307743,na44,15613,11308,521,1,3783
1497784307743,1497784367743,na44,17879,12449,504,114,4812
1497784367743,1497784427743,na44,15375,11363,568,0,3444
1497784427744,1497784487744,na44,16746,11949,418,81,4298
1497784487744,1497784547744,na44,16480,12368,456,13,3643
1497784547744,1497784607744,na44,16719,11661,498,55,4505
1497784667745,1497784727745,na44,16500,11663,617,60,4160
1497784727746,1497784787746,na44,15457,11628,622,33,3174
1497784787746,1497784847746,na44,17097,12292,736,59,4010
1497784847746,1497784907746,na44,15558,11612,720,67,3159
1497784907747,1497784967747,na44,16299,11567,614,101,4017
1497784967747,1497785027747,na44,14803,11046,522,30,3205
1497785027747,1497785087747,na44,16193,11809,521,59,3804
1497785087748,1497785147748,na44,14505,11103,488,95,2819
1497785147748,1497785207748,na44,15167,11092,411,70,3594
1497785207748,1497785267748,na44,14249,10927,443,67,2812
1497785267749,1497785327749,na44,15318,11214,380,24,3700
1497785327749,1497785387749,na44,15369,11724,428,114,3103
1497785387750,1497785447750,na44,17528,12430,485,87,4526
1497785447750,1497785507750,na44,15998,11299,560,105,4034
1497785507750,1497785567750,na44,16469,11555,540,46,4328
1497785567751,1497785627751,na44,15117,10894,484,57,3682
1497785627751,1497785687751,na44,16346,11707,519,21,4099
1497785687751,1497785747751,na44,15330,11442,559,7,3322
1497785747752,1497785807752,na44,15538,11087,550,6,3895
1497785807752,1497785867752,na44,14527,10850,568,29,3080
1497785867752,1497785927752,na44,15420,11287,548,71,3514
1497785927753,1497785987753,na44,15070,11554,602,66,2848
1497785987753,1497786047753,na44,16379,11967,691,116,3605
1497786047754,1497786107754,na44,15117,11107,674,73,3263
1497786107754,1497786167754,na44,16365,11373,654,77,4261
1497786167754,1497786227754,na44,15098,10999,673,82,3344
1497786227755,1497786287755,na44,16508,11728,628,65,4087
1497786287755,1497786347755,na44,16041,11818,699,26,3498
1497786347755,1497786407755,na44,17019,12070,703,47,4199
1497786407756,1497786467756,na44,15289,11310,626,129,3224
1497786467756,1497786527756,na44,16203,11465,666,68,4004
1497786527756,1497786587756,na44,15637,11586,691,22,3338
1497786587757,1497786647757,na44,16958,11885,792,22,4259
1497786647757,1497786707757,na44,14975,11052,648,42,3233
1497786707758,1497786767758,na44,16362,11511,639,26,4186
1497786767795,1497786827795,na44,14791,10840,661,71,3219
1497786827796,1497786887796,na44,16869,11972,591,88,4218
1497786887796,1497786947796,na44,15646,11548,617,56,3425
1497786947796,1497787007796,na44,15707,11070,537,76,4024
1497787007797,1497787067797,na44,14068,10390,517,50,3111
1497787067797,1497787127797,na44,15753,11136,507,139,3971
1497787127798,1497787187798,na44,15103,11226,454,26,3397
1497787187798,1497787247798,na44,19881,14020,571,94,5196
1497787247799,1497787307799,na44,18073,13219,583,15,4256
1497787307799,1497787367799,na44,16643,12045,524,49,4025
1497787367799,1497787427799,na44,16142,11783,539,78,3742
1497787427802,1497787487802,na44,18665,13353,518,59,4735
1497787487803,1497787547803,na44,18457,13204,682,47,4524
1497787547803,1497787607803,na44,19719,13430,623,112,5554
1497787607803,1497787667803,na44,18708,13080,740,55,4833
1497787667804,1497787727804,na44,19222,13384,710,53,5075
1497787727804,1497787787804,na44,19166,13717,738,52,4659
1497787787804,1497787847804,na44,20626,14128,733,38,5727
1497787847805,1497787907805,na44,19097,13384,650,94,4969
1497787907805,1497787967805,na44,19208,13164,550,79,5415
1497787967806,1497788027806,na44,16701,11692,633,91,4285
1497788027806,1497788087806,na44,18660,13118,556,53,4933
1497788087806,1497788147806,na44,18058,13093,597,96,4272
1497788147807,1497788207807,na44,18283,13023,607,137,4516
1497788207807,1497788267807,na44,17295,12736,577,85,3897
1497788267807,1497788327807,na44,17975,13070,504,41,4360
1497788327808,1497788387808,na44,17363,12910,595,93,3765
1497788387808,1497788447808,na44,18345,12956,655,8,4726
1497788447808,1497788507808,na44,16253,12058,584,103,3508
1497788507809,1497788567809,na44,17323,12182,694,11,4436
1497788567809,1497788627809,na44,15752,11547,679,84,3442
1497788627810,1497788687810,na44,17678,12385,800,106,4387
1497788687810,1497788747810,na44,16437,11882,759,90,3706
1497788747810,1497788807810,na44,17068,11891,583,124,4470
1497788807811,1497788867811,na44,15655,11157,628,102,3768
1497788867811,1497788927811,na44,16764,11502,722,94,4446
1497788927812,1497788987812,na44,15552,11582,578,36,3356
1497788987812,1497789047812,na44,18403,12898,660,20,4825
1497789047812,1497789107812,na44,17012,11868,687,19,4438
1497789107813,1497789167813,na44,18026,12326,669,29,5002
1497789167813,1497789227813,na44,15907,11242,575,78,4012
1497789227813,1497789287813,na44,17494,12290,580,48,4576
1497789287814,1497789347814,na44,16073,11666,550,129,3728
1497789347814,1497789407814,na44,17348,12035,596,59,4658
1497789407814,1497789467814,na44,15480,11226,499,40,3715
1497789467815,1497789527815,na44,16768,11807,466,41,4454
1497789527815,1497789587815,na44,16472,11983,503,79,3907
1497789587816,1497789647816,na44,17592,12489,625,3,4475
1497789647816,1497789707816,na44,15892,11649,618,63,3562
1497789707816,1497789767816,na44,16746,11602,588,99,4457
1497789767817,1497789827817,na44,15110,10966,600,12,3532
1497789827817,1497789887817,na44,17232,12156,540,124,4412
1497789887817,1497789947817,na44,15973,11952,511,21,3489
1497789947818,1497790007818,na44,16493,11668,524,103,4198
1497790007818,1497790067818,na44,14943,10973,450,62,3458
1497790067818,1497790127818,na44,15921,11367,429,52,4073
1497790127819,1497790187819,na44,14726,11064,464,21,3177
1497790187819,1497790247819,na44,16977,12124,556,87,4210
1497790247819,1497790307819,na44,14655,10814,577,122,3142
1497790307820,1497790367820,na44,16660,11831,494,172,4163
1497790367820,1497790427820,na44,15147,11314,545,76,3212
1497790427821,1497790487821,na44,16345,11863,529,10,3943
1497790487821,1497790547821,na44,15966,11904,641,9,3412
1497790547821,1497790607821,na44,16260,11668,603,57,3932
1497790607822,1497790667822,na44,14423,10766,562,32,3063
1497790667822,1497790727822,na44,16081,11438,549,132,3962
1497790727823,1497790787823,na44,15525,11526,551,78,3370
1497790787823,1497790847823,na44,20243,14494,637,5,5107
1497790847823,1497790907823,na44,18777,13674,789,64,4250
1497790907824,1497790967824,na44,17691,12597,643,34,4417
1497790967824,1497791027824,na44,16228,11949,611,80,3588
1497791027825,1497791087825,na44,17079,12326,599,22,4132
1497791087825,1497791147825,na44,16197,12134,565,50,3448
1497791147825,1497791207825,na44,16956,12050,618,27,4261
1497791207826,1497791267826,na44,15273,11321,635,45,3272
1497791267826,1497791327826,na44,16486,11484,667,77,4258
1497791327826,1497791387826,na44,15621,11427,668,25,3501
1497791387827,1497791447827,na44,17489,12264,774,142,4309
1497791447827,1497791507827,na44,15622,11442,671,55,3454
1497791507828,1497791567828,na44,17313,12059,704,33,4517
1497791567828,1497791627828,na44,16165,11730,685,26,3724
1497791627828,1497791687828,na44,17626,12439,730,58,4399
1497791687829,1497791747829,na44,16199,11894,769,14,3522
1497791747829,1497791807829,na44,17636,12165,827,19,4625
1497791807829,1497791867829,na44,16485,11592,808,78,4007
1497791867830,1497791927830,na44,17663,12347,844,89,4383
1497791927830,1497791987830,na44,16849,12027,908,74,3840
1497791987831,1497792047831,na44,18977,12949,1061,48,4919
1497792047831,1497792107831,na44,15559,11141,846,69,3503
1497792107832,1497792167832,na44,16965,11354,891,74,4646
1497792167832,1497792227832,na44,15240,10880,831,19,3510
1497792227832,1497792287832,na44,16630,11534,868,16,4212
1497792287833,1497792347833,na44,16011,11406,975,105,3525
1497792347833,1497792407833,na44,15875,10616,957,50,4252
1497792407834,1497792467834,na44,14383,10095,897,39,3352
1497792467868,1497792527868,na44,16191,10755,823,161,4452
1497792527869,1497792587869,na44,14851,10550,778,45,3478
1497792587905,1497792647905,na44,17698,11667,768,72,5191
1497792647905,1497792707905,na44,15719,10782,806,80,4051
1497792707906,1497792767906,na44,16522,11149,790,115,4468
1497792767906,1497792827906,na44,14936,10744,863,54,3275
1497792827906,1497792887906,na44,16695,11871,770,24,4030
1497792887907,1497792947907,na44,17157,12962,701,124,3370
1497792947907,1497793007907,na44,18089,13012,786,154,4137
1497793007907,1497793067907,na44,15816,12029,730,79,2978
1497793067908,1497793127908,na44,17286,12492,788,80,3926
1497793127908,1497793187908,na44,16895,12929,704,81,3181
1497793187909,1497793247909,na44,17353,12662,712,28,3951
1497793247909,1497793307909,na44,15926,11983,729,141,3073
1497793307909,1497793367909,na44,17298,12386,766,37,4109
1497793367910,1497793427910,na44,15363,11422,699,98,3144
1497793427910,1497793487910,na44,16950,12206,665,4,4075
1497793487910,1497793547910,na44,16256,11848,632,101,3675
1497793547911,1497793607911,na44,16429,11638,627,95,4069
1497793607911,1497793667911,na44,14781,11003,604,55,3119
1497793667912,1497793727912,na44,16634,11748,658,63,4165
1497793727912,1497793787912,na44,16695,11963,744,146,3842
1497793787912,1497793847912,na44,18721,13266,737,52,4666
1497793847913,1497793907913,na44,17275,12701,732,36,3806
1497793907913,1497793967913,na44,18985,13484,657,76,4768
1497793967913,1497794027913,na44,17291,12647,554,125,3965
1497794027914,1497794087914,na44,18522,12932,580,68,4942
1497794087914,1497794147914,na44,16233,11976,570,132,3555
1497794147915,1497794207915,na44,17531,12217,646,77,4591
1497794207915,1497794267915,na44,15666,11554,572,71,3469
1497794267915,1497794327915,na44,16927,11871,577,56,4423
1497794327916,1497794387916,na44,16900,12320,762,52,3766
1497794387916,1497794447916,na44,22214,15725,796,25,5668
1497794447916,1497794507916,na44,18537,13395,875,103,4164
1497794507917,1497794567917,na44,17622,12356,695,83,4488
1497794567917,1497794627917,na44,15863,11524,696,117,3526
1497794627918,1497794687918,na44,17165,12373,740,39,4013
1497794687918,1497794747918,na44,16399,12281,832,57,3229
1497794747918,1497794807918,na44,17204,12105,845,131,4123
1497794807919,1497794867919,na44,15475,11309,853,96,3217
1497794867919,1497794927919,na44,15944,11541,667,38,3698
1497794927957,1497794987957,na44,15972,11770,651,64,3487
1497794987957,1497795047957,na44,16818,12292,830,39,3657
1497795047957,1497795107957,na44,16600,12005,717,25,3853
1497795107958,1497795167958,na44,17161,12119,817,114,4111
1497795167958,1497795227958,na44,15800,11570,678,93,3459
1497795227958,1497795287958,na44,16952,12092,670,29,4161
1497795287959,1497795347959,na44,16408,12380,721,57,3250
1497795347959,1497795407959,na44,16821,11886,685,44,4206
1497795407960,1497795467960,na44,15641,11443,690,115,3393
1497795467960,1497795527960,na44,16358,11824,683,39,3812
1497795527960,1497795587960,na44,15870,12007,663,120,3080
1497795587961,1497795647961,na44,18385,12786,764,1,4834
1497795647961,1497795707961,na44,16889,12294,645,18,3932
1497795707962,1497795767962,na44,17156,11921,809,2,4424
1497795767962,1497795827962,na44,15829,11522,753,73,3481
1497795827962,1497795887962,na44,17442,12412,689,10,4331
1497795887963,1497795947963,na44,16340,12080,714,55,3491
1497795947963,1497796007963,na44,16556,11830,730,98,3898
1497796007963,1497796067963,na44,20288,13824,1046,13,5405
1497796067964,1497796127964,na44,21445,14189,1068,81,6107
1497796127964,1497796187964,na44,17034,12400,756,92,3786
1497796187965,1497796247965,na44,18243,13064,680,62,4437
1497796247965,1497796307965,na44,16736,12266,706,33,3731
1497796307965,1497796367965,na44,16502,11794,558,66,4084
1497796367966,1497796427966,na44,16405,11872,523,52,3958
1497796427966,1497796487966,na44,19366,12246,538,50,6532
1497796487966,1497796547966,na44,18104,11995,650,48,5411
1497796547967,1497796607967,na44,17915,11747,531,34,5603
1497796607967,1497796667967,na44,16801,11469,518,157,4657
1497796667968,1497796727968,na44,17706,12047,571,108,4980
1497796727968,1497796787968,na44,17809,12706,769,63,4271
1497796787968,1497796847968,na44,17369,12083,765,98,4423
1497796847969,1497796907969,na44,15332,11486,686,41,3119
1497796907969,1497796967969,na44,16836,11924,652,134,4126
1497796967969,1497797027969,na44,15158,11246,630,98,3184
1497797027970,1497797087970,na44,17221,12359,634,89,4139
1497797087970,1497797147970,na44,16386,11949,699,44,3694
1497797147971,1497797207971,na44,17350,12140,785,99,4326
1497797207971,1497797267971,na44,16029,11468,839,111,3611
1497797267971,1497797327971,na44,16906,11825,879,63,4139
1497797327972,1497797387972,na44,16218,11842,882,58,3436
1497797387972,1497797447972,na44,18343,12725,930,56,4632
1497797447972,1497797507972,na44,15821,11541,702,90,3488
1497797507973,1497797567973,na44,16149,11621,583,127,3818
1497797567973,1497797627973,na44,14548,10855,539,72,3082
1497797627973,1497797687973,na44,15769,11372,589,58,3750
1497797687974,1497797747974,na44,14845,11010,672,171,2992
1497797747974,1497797807974,na44,16076,11320,658,94,4004
1497797807975,1497797867975,na44,14219,10624,594,95,2906
1497797867975,1497797927975,na44,16201,11380,659,160,4002
1497797927975,1497797987975,na44,15060,11232,501,134,3193
1497797987976,1497798047976,na44,22914,16187,668,80,5979
1497798047976,1497798107976,na44,19036,13578,794,75,4589
1497798107976,1497798167976,na44,17076,12387,634,70,3985
1497798167977,1497798227977,na44,15214,11297,612,78,3227
1497798227977,1497798287977,na44,16890,12115,688,90,3997
1497798287978,1497798347978,na44,15567,11601,680,142,3144
1497798347978,1497798407978,na44,16163,11503,614,76,3970
1497798407978,1497798467978,na44,14509,10776,574,62,3097
1497798467979,1497798527979,na44,16513,11538,575,140,4260
1497798527979,1497798587979,na44,15499,11555,592,95,3257
1497798587979,1497798647979,na44,16617,11873,668,42,4034
1497798647980,1497798707980,na44,15675,11497,757,61,3360
1497798707980,1497798767980,na44,17324,11895,914,96,4419
1497798767980,1497798827980,na44,14817,10973,769,101,2974
1497798827981,1497798887981,na44,17373,12223,823,99,4228
1497798887981,1497798947981,na44,16246,12137,709,53,3347
1497798947982,1497799007982,na44,16401,11614,774,89,3924
1497799007982,1497799067982,na44,15165,11222,765,119,3059
1497799067983,1497799127983,na44,16310,11523,851,89,3847
1497799127983,1497799187983,na44,14885,11025,802,43,3015
1497799187983,1497799247983,na44,17980,12607,864,39,4470
1497799247984,1497799307984,na44,16158,11690,886,91,3491
1497799307984,1497799367984,na44,16602,11495,785,128,4194
1497799367984,1497799427984,na44,16331,11584,818,158,3771
1497799427985,1497799487985,na44,16910,12039,751,116,4004
1497799487985,1497799547985,na44,16360,11747,755,129,3729
1497799547985,1497799607985,na44,17076,12097,597,119,4263
1497799607986,1497799667986,na44,15478,11287,640,124,3427
1497799667986,1497799727986,na44,16563,11958,655,110,3840
1497799727987,1497799787987,na44,15940,12017,618,48,3257
1497799787987,1497799847987,na44,17909,12648,690,71,4500
1497799847988,1497799907988,na44,16687,12008,744,134,3801
1497799907988,1497799967988,na44,16920,12195,650,104,3971
1497799967988,1497800027988,na44,15439,11444,600,78,3317
1497800027989,1497800087989,na44,16740,12027,563,83,4067
1497800087989,1497800147989,na44,15320,11464,564,97,3195
1497800147989,1497800207989,na44,16566,11765,696,112,3993
1497800207990,1497800267990,na44,15500,11138,726,86,3550
1497800267990,1497800327990,na44,16624,11488,714,92,4330
1497800327991,1497800387991,na44,15870,11476,634,148,3612
1497800387991,1497800447991,na44,16871,11848,647,52,4324
1497800447991,1497800507991,na44,15085,10746,674,94,3571
1497800507992,1497800567992,na44,16020,10841,672,52,4455
1497800567992,1497800627992,na44,15037,10848,724,40,3425
1497800627992,1497800687992,na44,17131,12099,712,124,4196
1497800687993,1497800747993,na44,16361,12027,675,158,3501
1497800747993,1497800807993,na44,17369,12047,662,83,4577
1497800807993,1497800867993,na44,15413,10961,584,170,3698
1497800867994,1497800927994,na44,16303,11231,624,39,4409
1497800927994,1497800987994,na44,15489,11226,601,101,3561
1497800987995,1497801047995,na44,16821,11655,553,119,4494
1497801047995,1497801107995,na44,15006,10870,560,48,3528
1497801107995,1497801167995,na44,16402,11295,473,77,4557
1497801167996,1497801227996,na44,15257,11180,465,58,3554
1497801227996,1497801287996,na44,17008,12147,414,123,4324
1497801287996,1497801347996,na44,15481,11315,488,85,3593
1497801347997,1497801407997,na44,16318,11211,522,151,4434
1497801407997,1497801467997,na44,14640,10473,552,96,3519
1497801467998,1497801527998,na44,16597,11293,601,69,4634
1497801527998,1497801587998,na44,15539,11201,547,149,3642
1497801587998,1497801647998,na44,20873,14349,706,269,5549
1497801647999,1497801707999,na44,18126,13086,775,85,4180
1497801707999,1497801767999,na44,17673,12311,606,127,4629
1497801767999,1497801827999,na44,15647,11227,598,96,3726
1497801828000,1497801888000,na44,17406,12335,531,113,4427
1497801888000,1497801948000,na44,17179,13064,511,77,3527
1497801948001,1497802008001,na44,17585,12682,453,152,4298
1497802008001,1497802068001,na44,16364,12397,403,75,3489
1497802068001,1497802128001,na44,17505,12830,390,88,4197
1497802128002,1497802188002,na44,17089,12961,342,150,3636
1497802188002,1497802248002,na44,18350,13271,334,79,4666
1497802248002,1497802308002,na44,16272,12102,339,87,3744
1497802308003,1497802368003,na44,16872,12052,389,60,4371
1497802368041,1497802428041,na44,14695,10963,314,58,3360
1497802428042,1497802488042,na44,17174,12031,436,134,4573
1497802488042,1497802548042,na44,15580,11462,372,127,3619
1497802548042,1497802608042,na44,16122,11380,384,118,4240
1497802608043,1497802668043,na44,15176,10956,380,158,3682
1497802668043,1497802728043,na44,15485,11006,359,74,4046
1497802728043,1497802788043,na44,14970,11197,286,133,3354
1497802788044,1497802848044,na44,17217,12268,384,59,4506
1497802848044,1497802908044,na44,15714,11675,363,53,3623
1497802908045,1497802968045,na44,16596,11594,319,63,4620
1497802968045,1497803028045,na44,14958,10855,429,64,3610
1497803028045,1497803088045,na44,17230,12167,403,151,4509
1497803088046,1497803148046,na44,15359,11172,397,57,3733
